run,task,cycle,task_1,task_2,task_3,task_4,task_5
1,4,5,37.45,34.57,36.19,37.67,79.0
1,4,6,34.06,34.57,34.59,40.2,80.07
2,0,0,69.61,0.0,0.0,0.0,0.0
2,0,1,71.61,0.0,0.0,0.0,0.0
2,0,2,72.34,0.0,0.0,0.0,0.0
2,0,3,73.47,0.0,0.0,0.0,0.0
2,0,4,73.07,0.0,0.0,0.0,0.0
2,0,5,73.4,0.0,0.0,0.0,0.0
2,0,6,73.4,0.0,0.0,0.0,0.0
2,1,0,52.26,64.39,0.0,0.0,0.0
2,1,1,54.65,62.19,0.0,0.0,0.0
2,1,2,56.32,60.73,0.0,0.0,0.0
2,1,3,56.58,59.34,0.0,0.0,0.0
2,1,4,57.18,58.47,0.0,0.0,0.0
2,1,5,58.11,56.94,0.0,0.0,0.0
2,1,6,56.91,59.6,0.0,0.0,0.0
2,2,0,45.68,34.29,41.22,0.0,0.0
2,2,1,46.68,36.28,38.76,0.0,0.0
2,2,2,47.54,38.21,37.17,0.0,0.0
2,2,3,48.07,39.47,35.51,0.0,0.0
2,2,4,47.87,40.6,33.38,0.0,0.0
2,2,5,48.54,41.66,31.72,0.0,0.0
2,2,6,37.9,52.62,32.45,0.0,0.0
2,3,0,54.32,52.36,1.73,10.56,0.0
2,3,1,54.59,53.55,1.53,9.44,0.0
2,3,2,54.52,54.35,1.6,8.57,0.0
2,3,3,54.92,55.02,1.93,7.71,0.0
2,3,4,54.79,56.35,2.13,7.04,0.0
2,3,5,54.99,57.14,2.13,6.84,0.0
2,3,6,55.12,57.34,2.13,6.51,0.0
2,4,0,39.23,55.61,8.44,0.86,36.06
2,4,1,41.62,56.54,8.58,1.06,33.53
2,4,2,43.02,57.28,9.51,1.26,31.47
2,4,3,44.55,57.61,9.77,1.66,30.21
2,4,4,45.81,58.01,10.11,1.73,28.55
2,4,5,46.88,58.01,10.17,2.33,28.09
2,4,6,47.61,58.27,9.77,2.52,27.36
3,0,0,84.45,0.0,0.0,0.0,0.0
3,0,1,86.98,0.0,0.0,0.0,0.0
