run,task,cycle,task_1,task_2,task_3,task_4,task_5
0,0,5,86.06,0.0,0.0,0.0,0.0
0,0,6,83.4,0.0,0.0,0.0,0.0
0,1,0,72.91,41.69,0.0,0.0,0.0
0,1,1,74.83,42.29,0.0,0.0,0.0
0,1,2,76.03,41.29,0.0,0.0,0.0
0,1,3,77.16,39.69,0.0,0.0,0.0
0,1,4,77.09,39.03,0.0,0.0,0.0
0,1,5,77.29,38.43,0.0,0.0,0.0
0,1,6,78.09,37.37,0.0,0.0,0.0
0,2,0,75.76,28.19,49.87,0.0,0.0
0,2,1,76.03,27.99,46.68,0.0,0.0
0,2,2,76.76,31.45,51.53,0.0,0.0
0,2,3,79.55,30.85,53.52,0.0,0.0
0,2,4,79.42,28.19,54.19,0.0,0.0
0,2,5,78.15,31.52,54.59,0.0,0.0
0,2,6,78.15,31.18,54.06,0.0,0.0
0,3,0,73.71,32.45,46.74,34.35,0.0
0,3,1,69.26,28.92,46.48,53.09,0.0
0,3,2,69.12,29.45,46.68,52.76,0.0
0,3,3,69.79,29.72,46.08,52.23,0.0
0,3,4,69.72,30.25,46.14,52.16,0.0
0,3,5,69.92,33.78,45.61,53.75,0.0
0,3,6,70.39,30.78,47.07,56.54,0.0
0,4,0,68.13,32.18,46.08,37.54,39.04
0,4,1,66.8,26.8,44.48,37.54,51.53
0,4,2,70.05,28.92,38.83,37.81,49.87
0,4,3,68.13,29.65,43.88,39.14,57.1
0,4,4,65.8,30.59,42.95,38.41,64.01
0,4,5,66.73,30.65,41.16,37.61,64.61
0,4,6,66.53,30.72,41.36,38.07,65.01
1,0,0,53.59,0.0,0.0,0.0,0.0
1,0,1,53.32,0.0,0.0,0.0,0.0
1,0,2,54.85,0.0,0.0,0.0,0.0
1,0,3,54.78,0.0,0.0,0.0,0.0
1,0,4,54.85,0.0,0.0,0.0,0.0
1,0,5,53.92,0.0,0.0,0.0,0.0
1,0,6,52.79,0.0,0.0,0.0,0.0
1,1,0,27.42,58.84,0.0,0.0,0.0
1,1,1,24.83,58.51,0.0,0.0,0.0
1,1,2,24.04,57.78,0.0,0.0,0.0
1,1,3,23.51,57.31,0.0,0.0,0.0
1,1,4,23.04,57.05,0.0,0.0,0.0
1,1,5,23.51,55.92,0.0,0.0,0.0
1,1,6,22.91,55.92,0.0,0.0,0.0
1,2,0,28.29,43.82,51.59,0.0,0.0
1,2,1,30.21,45.55,48.61,0.0,0.0
1,2,2,31.01,45.94,46.55,0.0,0.0
1,2,3,32.14,46.01,44.89,0.0,0.0
1,2,4,32.47,46.34,44.16,0.0,0.0
1,2,5,34.53,44.08,44.69,0.0,0.0
1,2,6,35.13,45.21,43.29,0.0,0.0
1,3,0,42.3,35.31,39.51,46.78,0.0
1,3,1,44.16,30.72,28.55,47.44,0.0
1,3,2,44.42,31.38,29.28,46.84,0.0
1,3,3,44.36,31.45,29.88,46.64,0.0
1,3,4,43.43,41.16,41.1,58.34,0.0
1,3,5,46.61,42.55,34.86,56.54,0.0
